0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-18 17:29:58+00:00,23027.2,424.79432680013053,22152.1664,0.962,423.48476730230266,22956.211555555656,22083.875516444343
2021-10-18 17:29:59+00:00,23027.2,424.79432680013053,22152.1664,0.962,423.51279930703004,22957.731111111214,22085.337328888785
2021-10-18 17:30:00+00:00,23027.2,424.79432680013053,22152.1664,0.962,423.5408313117575,22959.25066666677,22086.79914133323
2021-10-18 17:30:01+00:00,23027.2,424.79432680013053,22152.1664,0.962,423.56886331648485,22960.770222222323,22088.260953777677
2021-10-18 17:30:02+00:00,23027.2,424.79432680013053,22152.1664,0.962,423.59689532121223,22962.289777777878,22089.722766222123
2021-10-18 17:30:03+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.62765960601433,22963.957444444546,22091.327061555454
2021-10-18 17:30:04+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.6584238908164,22965.625111111214,22092.93135688879
2021-10-18 17:30:05+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.68555196792715,22967.09566666677,22094.346031333233
2021-10-18 17:30:06+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.724023209279,22969.18111111122,22096.352228888787
2021-10-18 17:30:07+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.76249445063087,22971.266555555663,22098.35842644434
2021-10-18 17:30:08+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.8009656919827,22973.35200000011,22100.364623999896
2021-10-18 17:30:09+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.8394369333345,22975.437444444557,22102.37082155545
2021-10-18 17:30:10+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.8779081746864,22977.522888889005,22104.377019111005
2021-10-18 17:30:11+00:00,23066.35,425.5165465182997,22189.8287,0.962,423.91637941603824,22979.60833333345,22106.38321666656
2021-10-18 17:30:12+00:00,23021.95,424.6974774126366,22147.1159,0.962,423.94574988954935,22981.200444444563,22107.91482755545
2021-10-18 17:30:13+00:00,23051.45,425.2416787328407,22175.4949,0.962,423.98116704439605,22983.12033333345,22109.76176066656
2021-10-18 17:30:14+00:00,23922.05,441.30207430469454,23013.0121,0.962,424.19503303893003,22994.713555555674,22120.914440444336
2021-10-18 17:30:15+00:00,23922.05,441.30207430469454,23013.0121,0.962,424.408899033464,23006.3067777779,22132.067120222113
2021-10-18 17:30:16+00:00,23922.05,441.30207430469454,23013.0121,0.962,424.622765027998,23017.90000000012,22143.21979999989
